customer_id,days_since_last_purchase,total_orders,total_payment,cluster
7687,119,1,4161.5,3
7688,138,2,9284.54,1
7689,372,2,4479.02,2
7690,191,2,13533.59,1
7691,391,1,1107.27,4
7692,363,1,1966.74,4
7693,164,2,2422.8999999999996,1
7694,258,1,1140.3,0
7695,312,2,7476.639999999999,2
7696,95,2,7743.84,1
7697,241,1,528.04,0
7698,274,2,6503.42,2
7699,286,1,363.27,0
7700,110,1,7684.96,3
7701,92,2,4331.0,1
7702,300,2,7848.68,2
7703,193,2,4174.38,1
7704,214,2,1941.46,1
7705,126,1,3628.1,3
7706,189,2,3259.86,1
7707,236,1,870.45,0
7708,395,2,3056.9700000000003,2
7709,100,2,6857.01,1
7710,185,1,416.22,3
7711,138,1,519.6,3
7712,294,1,9496.3,0
7713,408,2,3971.17,2
7714,87,2,11108.89,1
7715,189,1,4107.84,3
7716,306,2,5268.05,2
7717,100,2,5567.69,1
7718,271,2,3135.74,2
7719,346,1,1012.16,4
7720,360,1,3433.98,4
7721,269,1,2062.32,0
7722,293,2,3441.87,2
7723,139,1,1295.42,3
7724,311,2,4563.35,2
7725,85,2,6883.34,1
7726,280,1,2615.13,0
7727,175,2,4403.83,1
7728,119,1,3348.88,3
7729,116,2,3478.83,1
7730,299,1,4090.61,0
7731,325,2,2781.56,2
7732,118,1,434.7,3
7733,129,2,1874.5300000000002,1
7734,137,2,3189.8100000000004,1
7735,311,1,6810.48,0
7736,107,1,1041.7,3
7737,379,1,557.3,4
7738,408,1,4810.98,4
7739,202,2,7997.3099999999995,1
7740,181,1,210.46,3
7741,291,2,2768.7,2
7742,175,2,5692.63,1
7743,191,1,174.22,3
7744,186,1,901.5,3
7745,89,2,2115.1000000000004,1
7746,89,2,4385.7,1
7747,331,1,4003.56,4
7748,222,2,2328.98,2
7749,101,2,6245.43,1
7750,257,1,724.57,0
7751,360,1,3535.68,4
7752,325,1,776.79,4
7753,195,2,5103.36,1
7754,285,2,7928.2300000000005,2
7755,220,2,1982.81,2
7756,317,1,1397.15,0
7757,83,1,2230.2,3
7758,193,1,3766.72,3
7759,169,2,6724.49,1
7760,165,2,8396.42,1
7761,338,1,770.19,4
7762,162,2,6734.52,1
7763,101,2,993.3800000000001,1
7764,300,2,6508.2,2
7765,121,1,2818.26,3
7766,242,1,219.02,0
7767,324,1,1749.68,4
7768,167,1,3064.18,3
7769,131,2,2552.0600000000004,1
7770,432,1,7553.6,4
7771,329,1,1757.06,4
7772,356,1,3684.64,4
7773,339,1,956.85,4
7774,209,1,181.0,0
7775,168,1,4288.25,3
7776,314,1,2216.58,0
7777,271,1,4485.63,0
7778,359,2,6467.54,2
7779,126,2,2329.08,1
7780,107,2,3810.9900000000002,1
7781,308,1,4927.86,0
7782,171,2,3357.0,1
7783,227,2,4477.72,2
7784,110,2,8606.51,1
7785,233,2,5711.26,2
7786,168,2,2062.53,1
7787,325,2,2367.7799999999997,2
7788,329,2,5860.5,2
7789,379,1,5024.46,4
7790,104,2,9729.07,1
7791,249,2,2673.83,2
7792,179,2,13821.599999999999,1
7793,127,1,5851.76,3
7794,257,2,4321.95,2
7795,149,1,6561.0,3
7796,396,1,4380.7,4
7797,96,2,3694.64,1
7798,270,1,7118.24,0
7799,222,2,8588.43,2
7800,137,2,5445.02,1
7801,85,2,5118.99,1
7802,256,1,5038.82,0
7803,137,1,2550.96,3
7804,144,1,9056.9,3
7805,278,1,1710.63,0
7806,250,1,2303.92,0
7807,230,2,3251.09,2
7808,203,2,7206.879999999999,1
7809,282,2,8829.96,2
7810,202,2,6669.389999999999,1
7811,213,2,5875.38,1
7812,435,1,5759.5,4
7813,114,2,2160.79,1
7814,329,2,5268.17,2
7815,281,2,6375.9,2
7816,234,2,3311.04,2
7817,235,2,2838.34,2
7818,298,2,7110.36,2
7819,144,1,109.02,3
7820,127,2,7219.320000000001,1
7821,140,2,6058.49,1
7822,125,1,771.98,3
7823,201,1,478.45,3
7824,303,2,2036.84,2
7825,154,2,1414.6399999999999,1
7826,97,1,7869.99,3
7827,384,1,7123.8,4
7828,227,2,8932.68,2
7829,109,2,5955.12,1
7830,124,2,2811.7200000000003,1
7831,99,2,2295.9300000000003,1
7832,251,2,5468.71,2
7833,256,1,665.07,0
7834,112,1,1377.11,3
7835,391,1,628.02,4
7836,168,2,5388.280000000001,1
7837,295,1,2249.39,0
7838,277,2,6780.679999999999,2
7839,103,2,6813.929999999999,1
7840,345,1,2951.79,4
7841,155,1,3496.36,3
7842,167,1,1996.96,3
7843,344,1,368.67,4
7844,374,1,5226.37,4
7845,87,2,5259.34,1
7846,127,1,1536.86,3
7847,349,2,12600.32,2
7848,402,1,3469.28,4
7849,137,2,1242.22,1
7850,89,1,2602.68,3
7851,427,1,1155.98,4
7852,239,1,669.49,0
7853,263,2,6863.360000000001,2
7854,216,2,4802.0599999999995,1
7855,190,1,5475.24,3
7856,291,2,5734.78,2
7857,184,1,5528.1,3
7858,123,2,9301.7,1
7859,370,1,3787.64,4
7860,142,1,528.24,3
7861,238,1,4948.1,0
7862,320,2,1561.9099999999999,2
7863,388,1,2203.11,4
7864,166,2,3827.75,1
7865,315,2,3546.91,2
7866,265,1,5527.28,0
7867,297,2,5781.18,2
7868,133,1,4383.6,3
7869,85,1,7537.4,3
7870,360,1,7758.4,4
7871,160,2,3118.19,1
7872,342,1,2796.05,4
7873,116,2,9673.59,1
7874,108,1,214.56,3
7875,174,2,5103.87,1
7876,425,1,1623.43,4
7877,381,1,9894.6,4
7878,353,1,3492.9,4
7879,204,2,2647.4,1
7880,416,1,790.52,4
7881,127,2,7253.54,1
7882,418,1,3185.08,4
7883,166,2,5884.62,1
7884,304,1,1918.44,0
7885,197,2,5261.46,1
7886,194,1,4263.49,3
7887,105,1,2164.26,3
7888,334,2,2453.48,2
7889,250,2,5907.07,2
7890,273,1,822.36,0
7891,246,2,7990.650000000001,2
7892,296,1,6661.9,0
7893,243,2,6432.96,2
7894,315,1,1569.28,0
7895,271,2,2878.58,2
7896,99,1,1230.6,3
7897,250,1,590.64,0
7898,359,1,82.97,4
7899,319,1,2231.7,0
7900,284,1,4469.15,0
7901,224,2,11702.939999999999,2
7902,326,1,714.42,4
7903,300,2,5585.15,2
7904,337,1,1233.96,4
7905,299,1,584.5,0
7906,341,2,3006.72,2
7907,129,2,4157.780000000001,1
7908,131,1,5443.17,3
7909,152,2,5283.67,1
7910,253,1,164.7,0
7911,286,2,801.45,2
7912,274,1,1248.76,0
7913,293,1,7778.16,0
7914,277,2,4066.89,2
7915,126,2,4035.6,1
7916,88,2,1702.57,1
7917,349,2,13149.43,2
7918,207,1,4033.97,0
7919,142,2,5715.45,1
7920,342,1,3864.5,4
7921,95,1,9393.2,3
7922,165,2,16193.07,1
7923,265,1,7562.16,0
7924,304,1,2089.7,0
7925,126,2,1327.8600000000001,1
7926,288,1,1630.06,0
7927,355,1,4194.3,4
7928,351,1,4216.0,4
7929,174,2,1640.79,1
7930,98,2,2937.97,1
7931,204,2,4307.67,1
7932,158,2,2676.41,1
7933,293,2,6852.6,2
7934,107,1,2202.54,3
7935,242,2,933.42,2
7936,126,2,3486.51,1
7937,86,1,6173.65,3
7938,87,1,5486.49,3
7939,326,2,8750.05,2
7940,335,2,4734.91,2
7941,107,2,5908.0599999999995,1
7942,340,1,3423.28,4
7943,86,2,4247.41,1
7944,261,1,4187.95,0
7945,196,2,723.61,1
7946,167,2,7504.75,1
7947,262,1,392.59,0
7948,212,1,1394.91,0
7949,188,2,5854.0,1
7950,361,2,5166.93,2
7951,309,2,4826.0599999999995,2
7952,149,2,10543.45,1
7953,179,2,1402.35,1
7954,170,2,4635.7,1
7955,193,1,2303.34,3
7956,178,1,83.19,3
7957,135,2,2794.12,1
7958,144,2,5366.4400000000005,1
7959,325,2,13837.75,2
7960,428,1,335.61,4
7961,255,2,11541.61,2
7962,268,1,5765.28,0
7963,205,2,8709.57,1
7964,347,1,640.39,4
7965,91,2,7914.4800000000005,1
7966,86,2,1936.1599999999999,1
7967,205,2,5311.88,1
7968,242,1,1349.35,0
7969,304,1,350.19,0
7970,400,1,6554.18,4
7971,114,2,2025.8899999999999,1
7972,126,2,9301.13,1
7973,229,1,349.44,0
7974,146,2,9890.0,1
7975,323,1,762.11,0
7976,193,2,1863.6,1
7977,198,1,3382.43,3
7978,127,2,1945.3000000000002,1
7979,328,1,900.6,4
7980,268,2,6020.24,2
7981,170,2,7965.49,1
7982,338,1,4994.14,4
7983,97,2,7308.259999999999,1
7984,263,1,3667.32,0
7985,403,1,914.01,4
7986,301,2,4870.219999999999,2
7987,319,2,9594.58,2
7988,96,2,4969.5599999999995,1
7989,232,2,4789.32,2
7990,260,1,3003.12,0
7991,295,1,6230.64,0
7992,107,2,2492.9500000000003,1
7993,199,1,2153.65,3
7994,107,1,1089.54,3
7995,109,2,3580.1499999999996,1
7996,184,1,954.32,3
7997,385,1,750.57,4
7998,200,1,535.59,3
7999,297,1,3646.55,0
8000,287,2,1419.31,2
8001,272,1,2946.28,0
8002,102,1,165.18,3
8003,372,1,725.08,4
8004,292,2,9643.27,2
8005,359,2,10843.259999999998,2
8006,89,1,8094.69,3
8007,159,2,2672.48,1
8008,100,1,7919.48,3
8009,384,1,1272.56,4
8010,259,1,3731.32,0
8011,182,2,5278.65,1
8012,262,2,5870.04,2
8013,321,2,7398.709999999999,2
8014,388,1,3060.56,4
8015,297,1,257.76,0
8016,154,1,455.77,3
8017,194,1,4984.25,3
8018,338,1,1319.46,4
8019,255,1,102.06,0
8020,188,1,2140.0,3
8021,407,1,5776.96,4
8022,179,2,6282.57,1
8023,102,2,4179.03,1
8024,182,2,1710.12,1
8025,125,2,3709.8,1
8026,319,2,2061.92,2
8027,183,2,3225.04,1
8028,210,1,687.28,0
8029,96,1,9062.52,3
8030,103,2,10754.14,1
8031,117,2,594.42,1
8032,244,1,1867.68,0
8033,146,2,7749.539999999999,1
8034,312,1,1045.59,0
8035,313,1,1473.64,0
8036,250,1,902.78,0
8037,314,1,2825.52,0
8038,312,2,3477.26,2
8039,127,2,1444.4899999999998,1
8040,168,1,6065.1,3
8041,382,1,7593.62,4
8042,182,1,905.95,3
8043,162,2,6221.49,1
8044,276,2,2033.7600000000002,2
8045,441,1,3695.4,4
8046,174,2,11630.119999999999,1
8047,308,2,2539.84,2
8048,113,2,10092.46,1
8049,154,1,892.67,3
8050,100,2,7568.900000000001,1
8051,340,1,946.12,4
8052,149,2,4332.96,1
8053,316,2,11665.79,2
8054,340,2,8727.31,2
8055,247,1,821.07,0
8056,349,1,1049.08,4
8057,279,1,2869.6,0
8058,190,2,7083.92,1
8059,123,2,2035.7,1
8060,305,1,7101.68,0
8061,195,2,3826.87,1
8062,388,1,2977.47,4
8063,232,1,3051.2,0
8064,441,1,470.43,4
8065,156,2,4994.16,1
8066,201,1,1840.47,3
8067,275,2,2514.5099999999998,2
8068,135,2,7348.09,1
8069,248,2,9379.28,2
8070,93,2,8762.32,1
8071,143,2,4640.82,1
8072,212,2,4563.87,1
8073,316,1,4676.4,0
8074,125,1,2587.76,3
8075,95,2,9976.3,1
8076,253,1,2291.24,0
8077,89,1,5936.64,3
8078,174,2,2642.75,1
8079,203,2,2383.2799999999997,1
8080,100,2,7557.429999999999,1
8081,363,1,1908.76,4
8082,289,2,8770.67,2
8083,372,1,4017.78,4
8084,403,1,1517.16,4
8085,345,1,3842.09,4
8086,118,1,2821.76,3
8087,300,1,767.92,0
8088,239,2,7149.78,2
8089,130,1,4238.6,3
8090,158,2,4801.879999999999,1
8091,179,2,6019.51,1
8092,141,2,3661.59,1
8093,113,1,2468.41,3
8094,132,2,3079.16,1
8095,308,1,2464.96,0
8096,218,2,4339.48,2
8097,128,1,947.89,3
8098,168,2,3734.03,1
8099,99,2,3473.86,1
8100,382,1,6323.49,4
8101,395,1,1252.2,4
8102,277,2,5748.4400000000005,2
8103,289,1,7636.14,0
8104,99,1,3553.14,3
8105,256,2,11324.779999999999,2
8106,235,1,101.1,0
8107,226,2,1157.27,2
8108,101,2,4383.37,1
8109,295,1,1023.85,0
8110,129,1,4639.28,3
8111,236,1,5977.57,0
8112,291,1,5277.1,0
8113,85,2,7216.08,1
8114,356,2,8623.26,2
8115,431,1,182.19,4
8116,377,1,1120.36,4
8117,276,1,2902.68,0
8118,77,2,6449.87,1
8119,327,1,4712.84,4
8120,102,2,6481.1,1
8121,341,1,2326.48,4
8122,104,1,640.58,3
8123,389,1,850.8,4
8124,435,1,2249.6,4
8125,239,1,1632.35,0
8126,153,1,1133.08,3
8127,167,1,817.66,3
8128,241,1,2676.12,0
8129,268,2,3573.0600000000004,2
8130,393,1,7294.77,4
8131,438,1,1292.64,4
8132,111,2,10434.62,1
8133,137,2,6280.43,1
8134,346,1,1324.93,4
8135,201,2,4778.360000000001,1
8136,117,1,6605.68,3
8137,399,2,5914.98,2
8138,312,2,1186.96,2
8139,89,2,12678.060000000001,1
8140,207,1,3161.27,0
8141,91,2,11955.05,1
8142,154,1,245.82,3
8143,123,1,3027.74,3
8144,427,1,4716.32,4
8145,173,2,4858.5199999999995,1
8146,196,2,4265.62,1
8147,376,2,3984.93,2
8148,223,2,2766.3599999999997,2
8149,91,2,3286.16,1
8150,226,2,4501.59,2
8151,222,1,4820.38,0
8152,385,1,296.99,4
8153,163,1,191.94,3
8154,305,2,5346.75,2
8155,186,2,12401.32,1
8156,228,2,4301.36,2
8157,135,1,2485.98,3
8158,379,1,1260.3,4
8159,411,1,214.55,4
8160,116,2,2847.88,1
8161,284,1,267.26,0
8162,192,1,680.04,3
8163,257,1,4804.4,0
8164,242,2,2520.0,2
8165,366,1,8645.5,4
8166,132,2,3239.29,1
8167,210,2,10494.17,1
8168,424,1,3171.3,4
8169,146,2,7972.910000000001,1
8170,121,2,6509.639999999999,1
8171,400,1,5920.83,4
8172,422,1,4019.42,4
8173,99,2,9467.92,1
8174,220,1,1113.12,0
8175,90,1,5425.62,3
8176,96,2,5389.64,1
8177,420,1,6254.64,4
8178,86,2,5009.29,1
8179,224,2,6459.5,2
8180,320,1,3692.76,0
8181,160,1,1960.82,3
8182,210,1,2598.6,0
8183,357,2,5180.74,2
8184,195,2,4828.35,1
8185,102,1,1690.72,3
8186,235,2,4486.2,2
8187,352,1,1623.67,4
8188,293,1,7998.34,0
8189,168,1,2116.8,3
8190,133,1,2358.2,3
8191,243,2,2641.1200000000003,2
8192,123,1,3206.68,3
8193,300,1,1044.96,0
8194,173,2,2969.54,1
8195,281,2,2660.34,2
8196,304,1,1989.41,0
8197,378,1,1292.86,4
8198,151,2,9146.710000000001,1
8199,285,1,998.16,0
8200,205,1,7654.68,0
8201,299,2,4307.6,2
8202,323,2,3553.38,2
8203,186,2,9048.74,1
8204,119,1,1461.12,3
8205,303,2,9698.85,2
8206,259,1,7784.1,0
8207,274,2,9011.67,2
8208,339,1,6096.33,4
8209,180,2,2401.85,1
8210,311,2,7071.900000000001,2
8211,242,1,1752.16,0
8212,162,1,4973.02,3
8213,216,1,2291.94,0
8214,277,2,1401.08,2
8215,102,1,6285.0,3
8216,193,1,1506.06,3
8217,294,1,3474.94,0
8218,283,2,2660.7,2
8219,122,2,6853.16,1
8220,103,2,1415.27,1
8221,130,2,12030.27,1
8222,343,2,5115.280000000001,2
8223,151,1,5198.08,3
8224,191,1,310.78,3
8225,440,1,201.68,4
8226,271,1,1835.35,0
8227,104,1,750.5,3
8228,155,2,6955.5,1
8229,143,1,546.6,3
8230,154,1,223.55,3
8231,267,1,7806.78,0
8232,431,1,1946.35,4
8233,257,1,1105.56,0
8234,134,2,1681.38,1
8235,108,2,7006.63,1
8236,385,2,9684.55,2
8237,239,2,4634.17,2
8238,109,2,3534.8100000000004,1
8239,129,2,6923.91,1
8240,398,2,7773.84,2
8241,185,2,4884.0,1
8242,236,2,6071.05,2
8243,215,1,1127.36,0
8244,220,2,11082.240000000002,2
8245,310,1,719.08,0
8246,354,1,701.56,4
8247,164,1,3318.65,3
8248,106,2,9960.68,1
8249,316,2,13598.369999999999,2
8250,438,1,2170.31,4
8251,333,1,549.46,4
8252,305,2,5110.179999999999,2
8253,221,2,4205.5599999999995,2
8254,362,1,615.81,4
8255,256,2,3641.03,2
8256,171,1,3705.12,3
8257,87,1,2461.76,3
8258,110,2,4947.38,1
8259,114,1,2712.0,3
8260,160,1,3389.32,3
8261,181,1,2409.76,3
8262,396,1,364.98,4
8263,101,2,4308.84,1
8264,104,2,2383.45,1
8265,169,1,4893.3,3
8266,214,1,2085.66,0
8267,250,1,205.42,0
8268,81,2,2901.25,1
8269,89,2,4016.95,1
8270,189,2,3832.5099999999998,1
8271,157,1,921.13,3
8272,149,2,2105.73,1
8273,247,1,2044.78,0
8274,193,1,1817.97,3
8275,404,2,10244.470000000001,2
8276,200,1,3829.23,3
8277,284,1,7027.1,0
8278,335,2,3180.3500000000004,2
8279,267,2,2445.69,2
8280,293,1,1019.84,0
8281,112,1,7477.68,3
8282,260,1,762.7,0
8283,84,2,11641.12,1
8284,258,1,5289.53,0
8285,205,2,7497.33,1
8286,276,1,5679.5,0
8287,384,1,8940.6,4
8288,307,1,3772.2,0
8289,219,1,3566.43,0
8290,218,1,4159.0,0
8291,330,2,7146.139999999999,2
8292,246,2,5036.91,2
8293,436,1,7536.08,4
8294,95,1,2333.22,3
8295,185,2,15571.58,1
8296,95,2,3228.76,1
8297,132,1,6064.0,3
8298,147,1,7288.2,3
8299,120,1,739.5,3
8300,146,1,183.8,3
8301,250,2,2102.96,2
8302,107,2,657.3100000000001,1
8303,133,2,3590.73,1
8304,83,2,4387.160000000001,1
8305,336,1,2748.35,4
8306,194,1,935.9,3
8307,78,2,3898.56,1
8308,416,1,3257.15,4
8309,364,2,4443.09,2
8310,84,1,905.64,3
8311,429,1,1673.04,4
8312,190,1,932.96,3
8313,273,1,2567.58,0
8314,392,1,3020.76,4
8315,182,1,9829.3,3
8316,255,2,7136.85,2
8317,425,1,239.17,4
8318,202,2,6704.07,1
8319,115,2,4416.17,1
8320,251,1,1262.38,0
8321,97,2,2981.66,1
8322,309,1,7329.7,0
8323,162,1,1281.4,3
8324,305,1,2974.4,0
8325,265,1,2084.88,0
8326,109,2,7244.219999999999,1
8327,319,1,560.13,0
8328,155,1,5636.94,3
8329,208,1,501.63,0
8330,141,2,1073.77,1
8331,116,2,3007.4399999999996,1
8332,141,2,2855.5,1
8333,214,1,3469.3,0
8334,149,2,13245.970000000001,1
8335,302,2,7939.01,2
8336,354,1,919.12,4
8337,94,1,1527.03,3
8338,98,2,7062.83,1
8339,288,1,3429.04,0
8340,435,1,4367.79,4
8341,156,2,2611.9100000000003,1
8342,257,2,6493.13,2
8343,209,2,9323.22,1
8344,386,1,8395.05,4
8345,200,2,4444.2,1
8346,185,2,2968.61,1
8347,173,2,4122.12,1
8348,216,1,2843.48,0
8349,130,2,1652.44,1
8350,259,1,4666.63,0
8351,356,2,4815.84,2
8352,332,1,138.48,4
8353,119,2,8206.130000000001,1
8354,205,1,269.94,0
8355,196,1,6669.84,3
8356,303,2,3314.46,2
8357,146,2,4342.59,1
8358,125,2,7550.92,1
8359,304,1,2695.8,0
8360,249,1,6176.8,0
8361,276,2,8302.36,2
8362,421,1,8216.71,4
8363,154,2,2693.65,1
8364,436,1,1731.18,4
8365,160,2,11439.1,1
8366,279,2,6146.0,2
8367,421,1,822.28,4
8368,382,1,3370.32,4
8369,92,2,7508.4,1
8370,174,1,4838.8,3
8371,117,2,15949.86,1
8372,118,2,8586.32,1
8373,258,1,4702.56,0
8374,320,1,1312.0,0
8375,319,1,1597.5,0
8376,340,1,3650.1,4
8377,208,1,2707.47,0
8378,391,1,7954.2,4
8379,333,1,309.12,4
8380,309,1,5810.98,0
8381,407,1,1347.6,4
8382,101,1,5769.0,3
8383,133,1,5663.49,3
8384,123,1,8744.0,3
8385,372,2,3091.02,2
8386,262,1,350.28,0
8387,351,1,1804.59,4
8388,152,2,2678.6,1
8389,176,1,687.8,3
8390,171,1,2026.35,3
8391,187,2,4759.96,1
8392,228,1,395.78,0
8393,175,1,3633.42,3
8394,315,2,5803.29,2
8395,423,1,6949.1,4
8396,177,2,8455.539999999999,1
8397,183,2,971.17,1
8398,291,1,3299.56,0
8399,84,2,1390.58,1
8400,249,1,751.15,0
8401,372,1,1284.9,4
8402,266,2,2097.38,2
8403,98,1,8193.36,3
8404,136,2,8412.99,1
8405,101,1,4205.44,3
8406,97,2,5180.870000000001,1
8407,300,1,2791.44,0
8408,243,1,4907.64,0
8409,328,2,12091.009999999998,2
8410,381,1,6196.79,4
8411,274,2,10095.86,2
8412,223,2,6226.46,2
8413,319,1,4917.17,0
8414,202,2,1979.5900000000001,1
8415,180,1,1422.78,3
8416,432,1,888.96,4
8417,350,1,5273.52,4
8418,242,2,13321.670000000002,2
8419,139,1,535.95,3
8420,146,2,4162.72,1
8421,223,1,753.14,0
8422,191,2,9219.6,1
8423,326,1,973.62,4
8424,413,1,1230.35,4
8425,367,2,991.88,2
8426,263,2,8640.28,2
8427,424,1,857.86,4
8428,157,1,5042.3,3
8429,288,2,8472.18,2
8430,331,1,4130.91,4
8431,106,2,4500.12,1
8432,245,1,632.92,0
8433,368,1,3581.06,4
8434,83,1,160.77,3
8435,225,1,3428.25,0
8436,178,1,5417.65,3
8437,137,2,6284.94,1
8438,161,2,5291.1900000000005,1
8439,317,1,7338.2,0
8440,131,1,5687.8,3
8441,263,2,1320.1,2
8442,116,2,7283.02,1
8443,267,2,2371.56,2
8444,267,2,14097.27,2
8445,242,2,7115.27,2
8446,138,2,5274.38,1
8447,283,2,3257.3199999999997,2
8448,91,1,6456.64,3
8449,122,1,6389.9,3
8450,241,1,3415.94,0
8451,163,2,3940.94,1
8452,263,2,10384.869999999999,2
8453,254,2,5058.32,2
8454,319,1,2880.24,0
8455,246,1,960.3,0
8456,386,2,12346.86,2
8457,221,2,9699.57,2
8458,250,1,1008.36,0
8459,145,1,2417.58,3
8460,189,2,6195.91,1
8461,114,1,4831.19,3
8462,88,1,371.83,3
8463,305,2,9858.46,2
8464,154,2,6655.0199999999995,1
8465,142,2,7696.06,1
8466,298,1,6736.7,0
8467,336,1,422.7,4
8468,219,1,332.11,0
8469,431,1,1725.03,4
8470,377,1,4444.1,4
8471,211,2,7578.18,1
8472,177,2,1611.22,1
8473,226,2,13723.31,2
8474,85,2,7957.14,1
8475,435,1,2172.24,4
8476,160,2,1428.21,1
8477,374,1,448.96,4
8478,201,2,1127.15,1
8479,212,2,7063.29,1
8480,135,2,4387.34,1
8481,209,1,729.92,0
8482,240,1,1722.96,0
8483,421,1,3169.5,4
8484,413,1,3217.42,4
8485,411,1,547.3,4
8486,306,2,6599.219999999999,2
8487,180,2,6127.49,1
8488,253,2,2615.47,2
8489,348,2,2762.99,2
8490,255,2,7383.87,2
8491,138,2,3085.88,1
8492,434,1,4952.22,4
8493,372,1,604.65,4
8494,105,2,2670.6800000000003,1
8495,220,1,230.76,0
8496,241,1,5434.38,0
8497,142,2,2059.16,1
8498,364,1,1952.67,4
8499,215,2,1811.56,1
8500,368,2,6940.72,2
8501,427,1,7422.65,4
8502,198,2,10265.65,1
8503,295,2,4050.63,2
8504,115,2,5502.35,1
8505,303,2,7641.32,2
8506,178,2,10076.53,1
8507,187,1,2900.55,3
8508,190,1,3271.36,3
8509,309,1,2861.94,0
8510,143,2,2833.1499999999996,1
8511,372,2,11486.48,2
8512,429,1,555.5,4
8513,338,2,4739.82,2
8514,147,1,831.08,3
8515,122,1,3644.2,3
8516,318,2,8995.57,2
8517,265,1,2264.6,0
8518,191,2,2448.77,1
8519,100,1,2461.27,3
8520,190,2,4410.47,1
8521,195,1,1206.34,3
8522,339,1,4808.4,4
8523,177,1,4261.32,3
8524,293,2,13274.88,2
8525,289,1,1709.82,0
8526,283,2,4822.4400000000005,2
8527,126,1,665.19,3
8528,181,1,2026.74,3
8529,194,2,2270.92,1
8530,375,1,1972.68,4
8531,311,1,1036.62,0
8532,403,1,7304.22,4
8533,271,1,5581.55,0
8534,220,1,1904.74,0
8535,153,2,2362.78,1
8536,280,1,386.82,0
8537,228,2,3101.68,2
8538,133,1,142.43,3
8539,184,2,4008.48,1
8540,178,2,8340.539999999999,1
8541,345,1,4085.4,4
8542,108,2,4621.58,1
8543,110,2,7105.23,1
8544,204,1,5136.0,0
8545,363,2,2541.09,2
8546,440,1,5731.64,4
8547,80,2,2258.73,1
8548,169,1,5224.03,3
8549,224,2,4210.49,2
8550,401,2,6371.45,2
8551,96,2,4665.820000000001,1
8552,317,2,8233.880000000001,2
8553,183,1,874.08,3
8554,247,1,3907.44,0
8555,409,1,2168.32,4
8556,309,1,843.03,0
8557,343,2,7191.76,2
8558,184,1,1556.3,3
8559,143,2,4323.09,1
8560,329,1,2173.6,4
8561,133,2,6327.29,1
8562,416,1,3093.2,4
8563,369,1,3906.0,4
8564,213,1,1983.6,0
8565,212,1,1202.5,0
8566,314,1,7329.08,0
8567,339,2,7010.820000000001,2
8568,367,1,1021.88,4
8569,429,1,2710.44,4
8570,122,2,4024.96,1
8571,81,1,5944.19,3
8572,244,2,4418.03,2
8573,333,2,10106.1,2
8574,183,1,1508.52,3
8575,223,1,5382.84,0
8576,89,2,7075.6900000000005,1
8577,97,1,1476.84,3
8578,308,1,2529.18,0
8579,299,1,2019.0,0
8580,262,2,6818.19,2
8581,124,1,3990.07,3
8582,254,1,655.92,0
8583,175,1,4803.76,3
8584,250,2,10074.04,2
8585,247,2,5942.55,2
8586,206,1,4436.7,0
8587,332,1,2040.12,4
8588,120,1,1044.76,3
8589,330,2,8732.400000000001,2
8590,231,1,205.7,0
8591,376,1,685.68,4
8592,351,1,627.92,4
8593,83,2,6189.86,1
8594,84,2,8721.77,1
8595,333,1,391.75,4
8596,327,1,589.91,4
8597,114,2,6346.72,1
8598,199,1,1370.0,3
8599,393,1,7557.39,4
8600,135,1,7713.1,3
8601,270,2,5334.389999999999,2
8602,334,1,1915.68,4
8603,408,1,89.61,4
8604,336,2,3822.26,2
8605,156,1,772.02,3
8606,155,2,1833.9899999999998,1
8607,287,2,4347.12,2
8608,344,1,119.43,4
8609,394,2,7352.32,2
8610,356,1,2993.8,4
8611,394,2,2143.19,2
8612,366,1,4341.15,4
8613,103,1,542.37,3
8614,326,2,1970.18,2
8615,158,2,3079.96,1
8616,266,1,1418.69,0
8617,216,2,4099.03,1
8618,217,1,495.95,0
8619,322,2,5369.2,2
8620,259,1,1098.63,0
8621,283,1,369.23,0
8622,77,1,8170.38,3
8623,81,2,8351.439999999999,1
8624,405,1,1241.19,4
8625,162,1,737.05,3
8626,259,2,6205.54,2
8627,233,2,1108.02,2
8628,181,1,3803.72,3
8629,375,1,3564.0,4
8630,298,1,153.86,0
8631,276,2,7219.18,2
8632,90,2,11278.25,1
8633,336,2,3828.04,2
8634,349,2,5195.450000000001,2
8635,105,2,5806.12,1
8636,368,2,8579.02,2
8637,379,1,939.13,4
8638,112,2,1803.25,1
8639,193,2,1756.1,1
8640,314,2,4682.24,2
8641,144,2,1238.6599999999999,1
8642,181,2,4254.72,1
8643,357,1,4028.88,4
8644,181,2,1987.21,1
8645,213,1,2784.48,0
8646,113,2,3458.27,1
8647,261,2,8188.62,2
8648,399,1,4151.04,4
8649,136,1,5860.4,3
8650,215,2,2848.41,1
8651,326,2,4198.09,2
8652,187,1,4625.28,3
8653,128,2,1779.19,1
8654,155,1,2775.68,3
8655,300,1,2978.79,0
8656,125,1,8126.73,3
8657,166,1,828.39,3
8658,127,2,5592.17,1
8659,279,1,5623.5,0
8660,135,2,8057.31,1
8661,84,2,5807.26,1
8662,110,2,7641.84,1
8663,208,1,4036.8,0
8664,246,1,940.59,0
8665,302,1,1423.41,0
8666,147,1,358.7,3
8667,201,2,1798.18,1
8668,400,1,500.28,4
